iteration,set,subset,amount
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotGrounds,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,inBis:grounds,90827
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR2,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR3,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR4,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR5,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR6,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotBi,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,AnotBi:lost,1673
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotGrounds,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,inBis:grounds,90827
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR2,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR3,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR4,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR5,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR6,0
i=10; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotBi,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notA,11
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W1,AnotBi:lost,56310
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W2,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W2,inBis:grounds,98347
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notW3,10
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W3,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W3,inBis:grounds,98347
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W4,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W4,inBis:grounds,98347
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W5,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W5,inBis:grounds,98347
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W6,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,W6,inBis:grounds,98347
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotGrounds,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,inBis:grounds,97487
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR2,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR3,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR4,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR5,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR6,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotBi,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotGrounds,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,inBis:grounds,96189
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR2,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR3,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR4,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR5,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR6,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotBi,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,AnotBi:lost,1653
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotGrounds,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,inBis:grounds,95007
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR2,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR3,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR4,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR5,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR6,0
i=11; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotBi,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notA,10
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W1,AnotBi:lost,56370
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W2,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W2,inBis:grounds,98314
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notW3,10
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W3,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W3,inBis:grounds,98314
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W4,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W4,inBis:grounds,98314
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W5,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W5,inBis:grounds,98314
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W6,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,W6,inBis:grounds,98314
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotGrounds,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,inBis:grounds,97857
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR2,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR3,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR4,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR5,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR6,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotBi,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotGrounds,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,inBis:grounds,93747
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR2,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR3,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR4,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR5,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR6,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotBi,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,AnotBi:lost,1686
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotGrounds,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,inBis:grounds,88352
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR2,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR3,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR4,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR5,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR6,0
i=12; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotBi,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notA,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W1,AnotBi:lost,62309
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W2,AnotBi:lost,8070
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W2,inBis:grounds,91929
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notW3,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W3,AnotBi:lost,7552
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W3,inBis:grounds,91929
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W4,AnotBi:lost,7552
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W4,inBis:grounds,91929
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W5,AnotBi:lost,7552
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W5,inBis:grounds,91929
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W6,AnotBi:lost,7552
i=13; date: Mi 31. Jan 18:02:22 CET 2024,W6,inBis:grounds,91929
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,AnotBi:lost,7552
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotGrounds,519
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,inBis:grounds,86939
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR2,519
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR3,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR4,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR5,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR6,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotBi,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,AnotBi:lost,7552
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotGrounds,519
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,inBis:grounds,76074
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR2,519
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR3,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR4,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR5,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR6,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotBi,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,AnotBi:lost,7552
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotGrounds,519
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,inBis:grounds,72279
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR2,519
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR3,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR4,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR5,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR6,0
i=13; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotBi,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notA,12
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W1,AnotBi:lost,56339
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W2,AnotBi:lost,1978
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W2,inBis:grounds,98021
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notW3,11
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W3,AnotBi:lost,1716
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W3,inBis:grounds,98021
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W4,AnotBi:lost,1716
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W4,inBis:grounds,98021
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W5,AnotBi:lost,1716
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W5,inBis:grounds,98021
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W6,AnotBi:lost,1716
i=14; date: Mi 31. Jan 18:02:22 CET 2024,W6,inBis:grounds,98021
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,AnotBi:lost,1716
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotGrounds,263
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,inBis:grounds,97704
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR2,263
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR3,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR4,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR5,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR6,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotBi,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,AnotBi:lost,1716
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotGrounds,263
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,inBis:grounds,96837
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR2,263
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR3,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR4,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR5,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR6,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotBi,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,AnotBi:lost,1716
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotGrounds,263
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,inBis:grounds,88031
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR2,263
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR3,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR4,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR5,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR6,0
i=14; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotBi,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notA,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,AnotBi:lost,56323
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,inBis:grounds,98344
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,W1notW3,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,inBis:grounds,98344
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W4,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W4,inBis:grounds,98344
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W5,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W5,inBis:grounds,98326
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W6,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W6,inBis:grounds,98287
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotGrounds,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,inBis:grounds,97850
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR2,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR3,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR4,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR5,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotR6,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R1,CnotBi,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotGrounds,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,inBis:grounds,96571
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR2,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR3,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR4,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR5,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotR6,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R2,CnotBi,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,AnotBi:lost,1656
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotGrounds,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,inBis:grounds,93435
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR2,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR3,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR4,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR5,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotR6,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,R3,CnotBi,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notA,10
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,AnotBi:lost,56353
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,inBis:grounds,98319
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notW3,10
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,inBis:grounds,98319
i=2; date: Do 25. Jan 19:55:44 CET 2024,W4,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,W4,inBis:grounds,98319
i=2; date: Do 25. Jan 19:55:44 CET 2024,W5,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,W5,inBis:grounds,98319
i=2; date: Do 25. Jan 19:55:44 CET 2024,W6,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,W6,inBis:grounds,92218
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotGrounds,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,inBis:grounds,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR2,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR3,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR4,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR5,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR6,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotBi,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotGrounds,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,inBis:grounds,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR2,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR3,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR4,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR5,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR6,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotBi,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,AnotBi:lost,1681
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotGrounds,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,inBis:grounds,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR2,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR3,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR4,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR5,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR6,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotBi,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notA,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,AnotBi:lost,56385
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,inBis:grounds,98310
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notW3,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,inBis:grounds,98310
i=3; date: Do 25. Jan 19:55:44 CET 2024,W4,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,W4,inBis:grounds,98310
i=3; date: Do 25. Jan 19:55:44 CET 2024,W5,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,W5,inBis:grounds,98310
i=3; date: Do 25. Jan 19:55:44 CET 2024,W6,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,W6,inBis:grounds,98310
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotGrounds,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,inBis:grounds,98088
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR2,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR3,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR4,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR5,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR6,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotBi,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotGrounds,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,inBis:grounds,97408
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR2,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR3,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR4,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR5,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR6,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotBi,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,AnotBi:lost,1690
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotGrounds,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,inBis:grounds,96145
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR2,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR3,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR4,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR5,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR6,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotBi,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notA,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,AnotBi:lost,56352
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,inBis:grounds,98319
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notW3,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,inBis:grounds,98319
i=4; date: Do 25. Jan 19:55:44 CET 2024,W4,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,W4,inBis:grounds,98319
i=4; date: Do 25. Jan 19:55:44 CET 2024,W5,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,W5,inBis:grounds,98319
i=4; date: Do 25. Jan 19:55:44 CET 2024,W6,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,W6,inBis:grounds,98319
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotGrounds,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,inBis:grounds,87549
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR2,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR3,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR4,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR5,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotR6,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R1,CnotBi,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotGrounds,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,inBis:grounds,87083
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR2,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR3,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR4,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR5,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotR6,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R2,CnotBi,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,AnotBi:lost,1681
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotGrounds,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,inBis:grounds,85823
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR2,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR3,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR4,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR5,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotR6,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,R3,CnotBi,0
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notA,0
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,AnotBi:lost,56347
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,AnotBi:lost,1700
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,inBis:grounds,98300
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,W1notW3,0
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,AnotBi:lost,1654
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,inBis:grounds,98300
i=5; date: Do 25. Jan 19:55:44 CET 2024,W4,AnotBi:lost,1654
i=5; date: Do 25. Jan 19:55:44 CET 2024,W4,inBis:grounds,98300
i=5; date: Do 25. Jan 19:55:44 CET 2024,W5,AnotBi:lost,1654
