iteration,set,subset,amount
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,R1notW1,54629
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,R1andW1,43221
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,R1notW2,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,R1andW2,97850
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,R1andW3,97850
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,R1andW3,97850
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W4,R1andW4,97850
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W5,R1andW5,97850
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W6,R1andW6,97850
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,R2notW1,54616
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,R2andW1,41955
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,R2notW2,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,R2andW2,96571
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,R2andW3,96571
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,R2andW3,96571
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W4,R2andW4,96571
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W5,R2andW5,96571
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W6,R2andW6,96571
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,R3notW1,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W1,R3andW1,93435
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,R3notW2,0
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W2,R3andW2,93435
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,R3andW3,93435
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W3,R3andW3,93435
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W4,R3andW4,93435
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W5,R3andW5,93435
i=15; date: Mi 31. Jan 18:02:22 CET 2024,W6,R3andW6,93435
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,42176
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,38672
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,42176
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,38672
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=2; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,80848
i=2; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,80848
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54687
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43401
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,98088
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98088
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98088
i=3; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,98088
i=3; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,98088
i=3; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,98088
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54683
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42725
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,97408
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97408
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97408
i=3; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,97408
i=3; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,97408
i=3; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,97408
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,96145
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=3; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,96145
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,96145
i=3; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,96145
i=3; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,96145
i=3; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,96145
i=3; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,96145
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,44047
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43502
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,87549
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,87549
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,87549
i=4; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,87549
i=4; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,87549
i=4; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,87549
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,44040
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,43043
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,87083
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,87083
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,87083
i=4; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,87083
i=4; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,87083
i=4; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,87083
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,85823
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=4; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,85823
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,85823
i=4; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,85823
i=4; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,85823
i=4; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,85823
i=4; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,85823
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,53209
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43447
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,96656
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,96656
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,96656
i=5; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,96656
i=5; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,96656
i=5; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,96656
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,53174
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42934
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,96108
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,96108
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,96108
i=5; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,96108
i=5; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,96108
i=5; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,96108
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=5; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,88789
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=5; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,88789
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,88789
i=5; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,88789
i=5; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,88789
i=5; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,88789
i=5; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,88789
i=6; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,53288
i=6; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,36598
i=6; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=6; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,53288
i=6; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,36598
i=6; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=6; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,89886
i=6; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=6; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,89387
i=6; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=6; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,89387
i=6; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,89387
i=6; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,89387
i=6; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,89387
i=6; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,89387
i=6; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,89387
i=7; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54644
i=7; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,32274
i=7; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=7; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,86918
i=7; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,86918
i=7; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,86918
i=7; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,86918
i=7; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,86918
i=7; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,86918
i=7; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54638
i=7; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,31647
i=7; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=7; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,86285
i=7; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,86285
i=7; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,86285
i=7; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,86285
i=7; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,86285
i=7; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,86285
i=7; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=7; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,82218
i=7; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=7; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,82218
i=7; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,82218
i=7; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,82218
i=7; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,82218
i=7; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,82218
i=7; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,82218
i=8; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54671
i=8; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43595
i=8; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=8; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,98266
i=8; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98266
i=8; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98266
i=8; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,98266
i=8; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,98266
i=8; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,98266
i=8; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54663
i=8; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42838
i=8; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=8; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,97501
i=8; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97501
i=8; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97501
i=8; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,97501
i=8; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,97501
i=8; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,97501
i=8; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=8; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,96276
i=8; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=8; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,96276
i=8; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,96276
i=8; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,96276
i=8; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,96276
i=8; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,96276
i=8; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,96276
i=9; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54640
i=9; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43540
i=9; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=9; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,98180
i=9; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98180
i=9; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98180
i=9; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,98180
i=9; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,98180
i=9; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,98180
i=9; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54631
i=9; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42712
i=9; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=9; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,97343
i=9; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97343
i=9; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97343
i=9; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,97343
i=9; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,97343
i=9; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,97343
i=9; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=9; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,83347
i=9; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=9; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,83347
i=9; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,83347
i=9; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,83347
i=9; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,83347
i=9; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,83347
i=9; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,83347
i=10; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54703
i=10; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43249
i=10; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=10; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,97952
i=10; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,97952
i=10; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,97952
i=10; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,97952
i=10; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,97952
i=10; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,97952
i=10; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54692
i=10; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42528
i=10; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=10; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,97220
i=10; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97220
i=10; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97220
i=10; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,97220
i=10; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,97220
i=10; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,97220
i=10; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=10; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,92726
i=10; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=10; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,92726
i=10; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,92726
i=10; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,92726
i=10; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,92726
i=10; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,92726
i=10; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,92726
i=11; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,53402
i=11; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,28514
i=11; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=11; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,53402
i=11; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,28514
i=11; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=11; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,81916
i=11; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=11; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,74516
i=11; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=11; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,74516
i=11; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,74516
i=11; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,74516
i=11; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,74516
i=11; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,74516
i=11; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,74516
i=12; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54647
i=12; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43271
i=12; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=12; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,97918
i=12; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,97918
i=12; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,97918
i=12; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,97918
i=12; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,97918
i=12; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,97918
i=12; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54637
i=12; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42646
i=12; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=12; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,97283
i=12; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97283
i=12; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97283
i=12; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,97283
i=12; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,97283
i=12; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,97283
i=12; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=12; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,89481
i=12; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=12; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,89481
i=12; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,89481
i=12; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,89481
i=12; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,89481
i=12; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,89481
i=12; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,89481
i=13; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,43343
i=13; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43468
i=13; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=13; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,86811
i=13; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,86811
i=13; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,86811
i=13; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,86811
i=13; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,86811
i=13; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,86811
i=13; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,43337
i=13; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42993
i=13; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=13; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,86330
i=13; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,86330
i=13; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,86330
i=13; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,86330
i=13; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,86330
i=13; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,86330
i=13; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=13; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,84945
i=13; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=13; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,84945
i=13; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,84945
i=13; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,84945
i=13; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,84945
i=13; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,84945
i=13; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,84945
i=14; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,53241
i=14; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,38808
i=14; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=14; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,92049
